SMILES,Protein,ChEMBL ID,Name,canonical_smiles,Molecular Weight,LogP,HBA,HBD,TPSA,target_chembl_id,binding_affinity,standard_type,standard_value,standard_units,not_measured
N#Cc1cnc(Nc2ccc(CCC(=O)N3CCOCC3)cc2)nc1-c1ccccc1,Estrogen receptor,CHEMBL44,,N#Cc1cnc(Nc2ccc(CCC(=O)N3CCOCC3)cc2)nc1-c1ccccc1,413.48,3.55,6.0,1.0,91.14,CHEMBL206,0.0,,,,1
Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,Epidermal growth factor receptor,CHEMBL394463,,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,357.41,4.55,2.0,3.0,70.23,CHEMBL203,0.0,,,,1
Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,Vascular endothelial growth factor receptor 2,CHEMBL360724,,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,357.41,4.55,2.0,3.0,70.23,CHEMBL279,5.36,IC50,4400.0,nM,0
Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,Estrogen receptor,CHEMBL44,,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,357.41,4.55,2.0,3.0,70.23,CHEMBL206,0.0,,,,1
CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,Epidermal growth factor receptor,CHEMBL394463,,CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,301.38,1.3,8.0,1.0,80.97,CHEMBL203,0.0,,,,1
CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL204867,,CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,301.38,1.3,8.0,1.0,80.97,CHEMBL279,8.0,IC50,10.0,nM,0
CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL204867,,CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,301.38,1.3,8.0,1.0,80.97,CHEMBL279,7.64,IC50,23.0,nM,0
CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,Estrogen receptor,CHEMBL44,,CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,301.38,1.3,8.0,1.0,80.97,CHEMBL206,0.0,,,,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,Epidermal growth factor receptor,CHEMBL394463,,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,507.98,5.24,8.0,2.0,101.75,CHEMBL203,0.0,,,,1
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,Vascular endothelial growth factor receptor 2,CHEMBL429410,,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,507.98,5.24,8.0,2.0,101.75,CHEMBL279,8.52,IC50,3.0,nM,0
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,Estrogen receptor,CHEMBL44,,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@H]5CCCN5C)c4)nc3c2)ccn1,507.98,5.24,8.0,2.0,101.75,CHEMBL206,0.0,,,,1
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,Epidermal growth factor receptor,CHEMBL394463,,CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,502.6,5.18,7.0,3.0,116.32,CHEMBL203,0.0,,,,1
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,Vascular endothelial growth factor receptor 2,CHEMBL185695,,CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,502.6,5.18,7.0,3.0,116.32,CHEMBL279,7.75,IC50,18.0,nM,0
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,Estrogen receptor,CHEMBL44,,CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,502.6,5.18,7.0,3.0,116.32,CHEMBL206,0.0,,,,1
FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,Epidermal growth factor receptor,CHEMBL394463,,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,427.39,4.95,7.0,1.0,85.96,CHEMBL203,0.0,,,,1
FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL207772,,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,427.39,4.95,7.0,1.0,85.96,CHEMBL279,6.44,IC50,360.0,nM,0
FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,Vascular endothelial growth factor receptor 2,CHEMBL207772,,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,427.39,4.95,7.0,1.0,85.96,CHEMBL279,6.29,IC50,510.0,nM,0
FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,Estrogen receptor,CHEMBL44,,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,427.39,4.95,7.0,1.0,85.96,CHEMBL206,0.0,,,,1
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,Epidermal growth factor receptor,CHEMBL394463,,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,547.13,5.77,5.0,2.0,67.5,CHEMBL203,0.0,,,,1
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL209971,,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,547.13,5.77,5.0,2.0,67.5,CHEMBL279,6.75,IC50,180.0,nM,0
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,Estrogen receptor,CHEMBL44,,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2ccc(CN(C)C(=O)Nc3ccccc3Cl)s2)CC1,547.13,5.77,5.0,2.0,67.5,CHEMBL206,0.0,,,,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,Epidermal growth factor receptor,CHEMBL394463,,O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,384.46,3.01,7.0,1.0,80.49,CHEMBL203,0.0,,,,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,Vascular endothelial growth factor receptor 2,CHEMBL382647,,O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,384.46,3.01,7.0,1.0,80.49,CHEMBL279,5.43,IC50,3680.0,nM,0
O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,Estrogen receptor,CHEMBL44,,O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1cnoc1,384.46,3.01,7.0,1.0,80.49,CHEMBL206,0.0,,,,1
O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,Epidermal growth factor receptor,CHEMBL394463,,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,445.52,4.65,5.0,3.0,98.68,CHEMBL203,0.0,,,,1
O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL118748,,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,445.52,4.65,5.0,3.0,98.68,CHEMBL279,8.1,IC50,8.0,nM,0
O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,Estrogen receptor,CHEMBL44,,O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,445.52,4.65,5.0,3.0,98.68,CHEMBL206,0.0,,,,1
COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,Epidermal growth factor receptor,CHEMBL394463,,COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,485.93,6.5,6.0,1.0,82.57,CHEMBL203,0.0,,,,1
COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,Vascular endothelial growth factor receptor 2,CHEMBL446367,,COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,485.93,6.5,6.0,1.0,82.57,CHEMBL279,7.64,IC50,23.0,nM,0
COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,Estrogen receptor,CHEMBL44,,COc1cc2nccc(Oc3cc4cccc(C(=O)Nc5ccc(Cl)cc5)c4cn3)c2cc1OC,485.93,6.5,6.0,1.0,82.57,CHEMBL206,0.0,,,,1
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,Epidermal growth factor receptor,CHEMBL394463,PD-173074,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,523.68,5.16,8.0,3.0,113.53,CHEMBL203,0.0,,,,1
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,Vascular endothelial growth factor receptor 2,CHEMBL189584,PD-173074,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,523.68,5.16,8.0,3.0,113.53,CHEMBL279,6.92,IC50,120.0,nM,0
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,Estrogen receptor,CHEMBL44,PD-173074,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,523.68,5.16,8.0,3.0,113.53,CHEMBL206,0.0,,,,1
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,Epidermal growth factor receptor,CHEMBL394463,,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,431.53,3.9,6.0,4.0,127.42,CHEMBL203,0.0,,,,1
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,Vascular endothelial growth factor receptor 2,CHEMBL330608,,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,431.53,3.9,6.0,4.0,127.42,CHEMBL279,4.7,IC50,20000.0,nM,0
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,Estrogen receptor,CHEMBL44,,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,431.53,3.9,6.0,4.0,127.42,CHEMBL206,0.0,,,,1
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,Epidermal growth factor receptor,CHEMBL394463,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,474.95,4.15,7.0,3.0,103.27,CHEMBL203,0.0,,,,1
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,Vascular endothelial growth factor receptor 2,CHEMBL250214,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,474.95,4.15,7.0,3.0,103.27,CHEMBL279,6.28,IC50,530.0,nM,0
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,Estrogen receptor,CHEMBL44,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,474.95,4.15,7.0,3.0,103.27,CHEMBL206,0.0,,,,1
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,Epidermal growth factor receptor,CHEMBL394463,,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,527.07,5.85,8.0,1.0,77.97,CHEMBL203,0.0,,,,1
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,Vascular endothelial growth factor receptor 2,CHEMBL217493,,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,527.07,5.85,8.0,1.0,77.97,CHEMBL279,5.26,IC50,5500.0,nM,0
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,Estrogen receptor,CHEMBL44,,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCCCC4)c23)c1,527.07,5.85,8.0,1.0,77.97,CHEMBL206,0.0,,,,1
CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,Epidermal growth factor receptor,CHEMBL394463,,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,436.44,5.92,4.0,2.0,66.91,CHEMBL203,0.0,,,,1
CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,Vascular endothelial growth factor receptor 2,CHEMBL212128,,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,436.44,5.92,4.0,2.0,66.91,CHEMBL279,8.3,IC50,5.0,nM,0
CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,Estrogen receptor,CHEMBL44,,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,436.44,5.92,4.0,2.0,66.91,CHEMBL206,0.0,,,,1
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,Epidermal growth factor receptor,CHEMBL394463,,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,393.9,5.38,4.0,1.0,54.88,CHEMBL203,0.0,,,,1
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,Vascular endothelial growth factor receptor 2,CHEMBL203149,,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,393.9,5.38,4.0,1.0,54.88,CHEMBL279,5.47,IC50,3380.0,nM,0
O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,Estrogen receptor,CHEMBL44,,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccnc2ccccc12,393.9,5.38,4.0,1.0,54.88,CHEMBL206,0.0,,,,1
N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,Epidermal growth factor receptor,CHEMBL394463,,N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,312.34,3.64,5.0,2.0,90.28,CHEMBL203,0.0,,,,1
N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,Vascular endothelial growth factor receptor 2,CHEMBL233875,,N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,312.34,3.64,5.0,2.0,90.28,CHEMBL279,5.0,IC50,10000.0,nM,0
N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,Estrogen receptor,CHEMBL44,,N#Cc1cnc(Nc2nc3ccccc3[nH]2)nc1-c1ccccc1,312.34,3.64,5.0,2.0,90.28,CHEMBL206,0.0,,,,1
Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,Epidermal growth factor receptor,CHEMBL394463,,Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,376.4,4.3,4.0,4.0,108.72,CHEMBL203,0.0,,,,1
Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,Vascular endothelial growth factor receptor 2,CHEMBL439068,,Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,376.4,4.3,4.0,4.0,108.72,CHEMBL279,7.7,IC50,20.0,nM,0
Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,Vascular endothelial growth factor receptor 2,CHEMBL439068,,Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,376.4,4.3,4.0,4.0,108.72,CHEMBL279,7.47,IC50,34.0,nM,0
Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,Estrogen receptor,CHEMBL44,,Cc1cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)ccc1F,376.4,4.3,4.0,4.0,108.72,CHEMBL206,0.0,,,,1
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,Epidermal growth factor receptor,CHEMBL394463,,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,422.29,5.22,3.0,4.0,95.83,CHEMBL203,0.0,,,,1
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,Vascular endothelial growth factor receptor 2,CHEMBL222728,,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,422.29,5.22,3.0,4.0,95.83,CHEMBL279,7.44,IC50,36.0,nM,0
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,Estrogen receptor,CHEMBL44,,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,422.29,5.22,3.0,4.0,95.83,CHEMBL206,0.0,,,,1
COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,Epidermal growth factor receptor,CHEMBL394463,,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,613.76,6.97,7.0,2.0,114.91,CHEMBL203,0.0,,,,1
COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,Vascular endothelial growth factor receptor 2,CHEMBL370328,,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,613.76,6.97,7.0,2.0,114.91,CHEMBL279,6.19,IC50,650.0,nM,0
COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,Estrogen receptor,CHEMBL44,,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,613.76,6.97,7.0,2.0,114.91,CHEMBL206,0.0,,,,1
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,Epidermal growth factor receptor,CHEMBL394463,,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,589.62,5.8,7.0,3.0,102.49,CHEMBL203,0.0,,,,1
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,Vascular endothelial growth factor receptor 2,CHEMBL408070,,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,589.62,5.8,7.0,3.0,102.49,CHEMBL279,8.3,IC50,5.0,nM,0
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,Estrogen receptor,CHEMBL44,,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,589.62,5.8,7.0,3.0,102.49,CHEMBL206,0.0,,,,1
Nc1ncnc2c1N=C(c1ccccc1)CCN2,Epidermal growth factor receptor,CHEMBL394463,,Nc1ncnc2c1N=C(c1ccccc1)CCN2,239.28,2.0,5.0,2.0,76.19,CHEMBL203,0.0,,,,1
Nc1ncnc2c1N=C(c1ccccc1)CCN2,Vascular endothelial growth factor receptor 2,CHEMBL262623,,Nc1ncnc2c1N=C(c1ccccc1)CCN2,239.28,2.0,5.0,2.0,76.19,CHEMBL279,5.52,IC50,3000.0,nM,0
Nc1ncnc2c1N=C(c1ccccc1)CCN2,Estrogen receptor,CHEMBL44,,Nc1ncnc2c1N=C(c1ccccc1)CCN2,239.28,2.0,5.0,2.0,76.19,CHEMBL206,0.0,,,,1
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,Epidermal growth factor receptor,CHEMBL394463,,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,357.44,1.61,7.0,2.0,97.18,CHEMBL203,0.0,,,,1
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL375248,,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,357.44,1.61,7.0,2.0,97.18,CHEMBL279,7.92,IC50,12.0,nM,0
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL375248,,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,357.44,1.61,7.0,2.0,97.18,CHEMBL279,7.57,IC50,27.0,nM,0
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,Vascular endothelial growth factor receptor 2,CHEMBL375248,,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,357.44,1.61,7.0,2.0,97.18,CHEMBL279,7.51,IC50,31.0,nM,0
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,Estrogen receptor,CHEMBL44,,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,357.44,1.61,7.0,2.0,97.18,CHEMBL206,0.0,,,,1
Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,Epidermal growth factor receptor,CHEMBL394463,,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,359.4,4.78,3.0,1.0,46.92,CHEMBL203,0.0,,,,1
Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,Vascular endothelial growth factor receptor 2,CHEMBL206348,,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,359.4,4.78,3.0,1.0,46.92,CHEMBL279,6.54,IC50,290.0,nM,0
Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,Estrogen receptor,CHEMBL44,,Cc1ccc(NC(=O)c2ccccc2Cn2ccc3cnccc32)c(F)c1,359.4,4.78,3.0,1.0,46.92,CHEMBL206,0.0,,,,1
COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,Epidermal growth factor receptor,CHEMBL394463,,COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,302.34,3.77,5.0,1.0,70.83,CHEMBL203,0.0,,,,1
COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,Vascular endothelial growth factor receptor 2,CHEMBL233668,,COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,302.34,3.77,5.0,1.0,70.83,CHEMBL279,6.42,IC50,380.0,nM,0
COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,Estrogen receptor,CHEMBL44,,COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,302.34,3.77,5.0,1.0,70.83,CHEMBL206,0.0,,,,1
Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,Epidermal growth factor receptor,CHEMBL394463,,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,357.83,2.91,6.0,1.0,72.17,CHEMBL203,0.0,,,,1
Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,Vascular endothelial growth factor receptor 2,CHEMBL402049,,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,357.83,2.91,6.0,1.0,72.17,CHEMBL279,7.35,IC50,45.0,nM,0
Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,Estrogen receptor,CHEMBL44,,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(Cl)c12,357.83,2.91,6.0,1.0,72.17,CHEMBL206,0.0,,,,1
CN(C)[C@@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,Epidermal growth factor receptor,CHEMBL394463,,CN(C)[C@@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,526.54,4.4,6.0,2.0,87.38,CHEMBL203,0.0,,,,1
